time,Est_V1,Est_V2,Est_V3,Est_V4,Est_V5,Est_V6,Est_V7,Est_V8
2003-03-09,0.009406376,0.01587923,0.025279896,0.014653568,0.035313495,0.25100765,0.045745496,0.08042197
2003-03-10,7.833692,5.022933,9.29346,4.6294804,1.9438244,6.2020855,3.7040718,3.898719
2003-03-11,1.751944,0.4419539,0.5218224,0.36722457,1.7681855,1.6956855,0.87234783,1.3380275
2003-03-12,2.9918547,0.55576396,1.206753,0.46994483,2.052587,6.2604737,3.7970474,4.58462
2003-03-13,2.9047136,3.0134337,3.3165183,7.5432224,10.695575,5.443401,9.275868,7.975757
2003-03-14,3.131223,1.0787522,2.8473563,1.3027905,2.0338905,3.5653415,1.1972523,0.6335958
2003-03-15,2.9331045,2.693678,4.885272,4.7551217,1.407167,1.7061297,0.8988637,0.2922255
2003-03-16,4.7667923,4.9080324,3.3582938,2.4148798,4.1930737,2.9015603,2.0406888,2.4045982
2003-03-17,8.440914,1.2819468,8.344979,1.8862983,3.4108548,8.307391,3.7558765,4.615263
2003-03-18,15.377223,10.736657,17.385065,14.365705,9.3910675,11.894333,11.495704,8.900036
2003-03-19,2.1919265,1.100614,1.0600581,0.40599325,1.4595808,1.6779402,0.58363634,1.8467844
2003-03-20,5.0416865,2.8314362,7.2265778,7.3117313,6.687378,5.034208,6.0370283,6.2900534
2003-03-21,17.28062,3.6112528,9.915608,3.1931167,1.8246816,7.2979655,2.2281318,1.4249318
2003-03-22,15.313623,9.116138,19.431602,12.831812,10.38322,11.923655,9.69073,6.578854
2003-03-23,0.01469774,0.0050875237,0.03762345,0.0050217137,0.19359918,0.001413376,0.03108897,0.31865314
2003-03-24,6.108115,1.4983727,4.7923055,3.6029854,4.1310267,3.2899287,3.7294102,5.804985
2003-03-25,7.816913,8.044326,7.580877,7.851392,5.3058205,4.407661,4.513769,3.6261854
2003-03-26,0.1965884,0.10211674,0.12736428,0.069125645,0.23848537,0.51140356,0.34068385,0.8858959
2003-03-27,3.3037534,1.4515917,0.21164942,0.05939548,0.16208869,0.07677715,0.018655363,0.14960827
2003-03-28,4.5271263,0.67961633,1.6623136,0.5643783,2.790969,5.617453,2.2968817,1.5830555
2003-03-29,5.0673323,1.498442,6.0906057,0.47818863,2.7828126,5.3331904,2.8267941,3.5972412
2003-03-30,11.807097,4.2020783,9.968753,2.1531734,3.2365093,2.5764818,2.0983994,4.3692164
2003-03-31,9.375842,11.776761,6.4552865,20.217,15.839888,7.683704,15.627585,13.790165
2003-04-01,18.51857,13.529043,27.588522,16.879986,15.436862,21.956312,18.185461,10.320225
2003-04-02,29.086103,13.20049,30.399954,9.549719,7.054632,2.0348814,0.9449955,1.6767765
2003-04-03,8.498115,6.087388,2.398211,2.3902564,6.295437,8.059059,6.6363006,7.8310785
2003-04-04,4.892804,3.9943523,8.602891,6.848448,4.8141403,6.345403,5.2597847,4.235244
2003-04-05,0.9910666,1.8058007,0.4461601,0.5883032,0.16225292,2.0033104,0.43991095,0.1668755
2003-04-06,0.85707724,1.3258445,0.3354102,0.25180638,0.90680754,1.1872224,1.4958882,1.0665193
2003-04-07,4.057534,4.062515,0.84256107,3.3670745,4.958116,1.3803712,4.2054305,2.5966825
2003-04-08,2.0140436,2.0360823,9.299616,2.546397,0.6841584,1.4666444,0.30113822,0.17480555
2003-04-09,0.34293222,0.8891221,0.024669254,0.13720627,0.7687491,0.0076225866,0.0062406976,0.049316894
2003-04-10,0.23394759,0.9823251,0.05891021,0.42913136,2.860228,0.091283835,0.17486873,0.38518956
2003-04-11,6.165155,5.45934,2.9998288,5.910023,7.1600842,3.4376228,6.588876,5.06109
2003-04-12,6.484813,7.3564205,17.416796,9.152925,7.710633,3.3215346,4.414923,5.00799
2003-04-13,1.7625229,0.82792366,0.018922279,0.08442516,0.04443749,0.0018001149,0.00974489,0.02066062
2003-04-14,0.00181457,0.049776316,0.00024904884,0.029653488,0.3591448,0.050942566,0.024914525,0.015530006
2003-04-15,1.1608905,1.1268995,0.3903222,3.238899,6.2443686,0.9293966,2.705894,5.355854
2003-04-16,1.9959239,1.52867,1.2550478,3.3382065,4.840399,3.2347825,4.329925,5.688383
2003-04-17,1.8754572,1.0971583,7.217735,2.7605584,0.66978985,3.6932027,1.8312833,0.3258338
2003-04-18,1.0406451e-16,0.03203381,9.2935184e-17,0.002991816,0.008459599,3.2380987e-05,0.00078971026,0.0016870694
2003-04-19,0.026311543,0.02218608,0.035188656,0.002370455,0.034400173,0.0003726266,0.0076165213,0.00289393
2003-04-20,2.01531,2.2786872,0.90181005,0.5824793,1.5935322,0.42873865,0.14532775,0.43405363
2003-04-21,0.06648307,0.09383627,0.018586706,0.086805865,0.21110567,0.043943327,0.017978914,0.49528602
2003-04-22,1.0857443,0.27618995,0.22200774,0.086688414,0.17667745,0.36244744,0.080694534,0.07888713
2003-04-23,0.066930145,0.022126595,0.030906796,0.18254009,0.9771945,0.09080334,1.1122121,0.8370314
2003-04-24,0.1685014,0.35956636,0.048452493,0.09576288,0.15152717,0.004653677,0.0036080368,0.11901372
2003-04-25,0.024360549,0.012356072,0.014083743,0.0027172477,0.03058624,0.00018120193,0.0020334811,0.01055515
2003-04-26,0.045460228,0.0,0.006247694,0.0,0.017683078,0.012310557,0.001656342,0.01754073
2003-04-27,0.0054005217,0.0023514843,0.008388378,1.3608517e-05,3.0465558e-06,1.4833809e-05,8.109154e-06,0.0
2003-04-28,1.9658364e-05,0.0,0.0,0.0,0.0010274659,0.006814464,0.001632215,0.0015296288
2003-04-29,0.00080198294,0.0,0.0042663524,0.0,0.01073946,1.6797923e-05,7.27304e-05,0.00012274378
2003-04-30,0.031895176,0.003109725,0.0122467615,0.00046839585,0.0055803214,0.00034893546,0.00048366413,0.023629995
2003-05-01,0.100202255,0.01981938,0.07155577,0.0046999296,0.0033091672,0.00089115836,7.116698e-05,0.005699625
2003-05-02,0.9944759,0.9729525,0.067982376,0.005284753,0.00948902,0.0060463813,0.0023090253,0.0036496082
2003-05-03,0.010730955,0.14705889,0.003914796,0.15496834,3.2588334,0.009317932,0.14953516,0.2426284
2003-05-04,0.0018469829,0.049585797,0.026078481,0.011634501,0.102732904,0.0071291905,0.009532586,0.025374154
2003-05-05,3.5225863,0.20789033,3.0904744,2.6266437,0.72974443,1.0172954,5.5765553,2.6494203
2003-05-06,3.3378074,3.4868917,0.96136117,3.3377817,8.520805,3.493364,4.0097356,6.5359244
2003-05-07,7.1304164,6.242246,11.146332,11.074533,3.1495266,4.2151194,4.9587407,3.8526592
2003-05-08,0.010601516,0.0,0.0024297338,0.0,0.0,7.5857715e-05,8.575718e-05,0.0
2003-05-09,6.709471e-05,0.10315946,0.026061108,0.017340513,0.23002842,0.00029949177,0.007591424,0.016581139
2003-05-10,0.0,0.04074426,0.0,0.006735448,0.10824469,0.00013011905,0.002329501,0.0036046274
2003-05-11,0.006230622,0.09773444,0.016611818,0.0068122945,0.23929186,0.015201645,0.0012060719,0.003087284
2003-05-12,0.027895667,0.013259239,0.034304637,1.5816649e-16,0.0061089606,0.028454207,0.0004774875,2.5851185e-05
2003-05-13,0.23869619,0.16552359,0.052667297,0.042011175,0.22230008,0.018484224,0.013699619,0.05611282
2003-05-14,0.10190198,0.008410645,0.0,0.0,0.0,0.0,3.756339e-05,9.15873e-05
2003-05-15,0.024328457,0.02325364,0.0014952113,8.351019e-05,0.006173108,4.73506e-06,0.0066103833,0.0011046309
2003-05-16,2.3645685,0.39440307,0.582556,0.020673728,0.050150372,0.04568948,0.0023124604,0.03174619
2003-05-17,0.0027825595,0.019911136,0.020072268,0.0027803082,0.085653245,0.6025334,0.11451884,0.1397181
2003-05-18,0.066099554,0.0005557183,0.011300913,0.0055287494,0.017637918,0.19204776,0.037649408,0.22623488
2003-05-19,0.21763954,0.10753279,0.0799705,0.041875124,0.14586966,1.7692395,0.10877429,0.34441918
2003-05-20,0.15418631,0.1637048,0.049287677,0.0720169,0.14697665,0.082783036,0.008792385,0.120471366
2003-05-21,0.03808267,0.0267299,0.010090292,0.0,9.0021844e-05,0.00031788874,1.0587306e-07,0.0
2003-05-22,0.059428055,0.08610626,0.026056612,0.009503088,0.14941984,0.00021458171,0.00019433728,7.252422e-06
2003-05-23,0.2565612,0.8010323,0.047478147,0.3061875,0.92795867,0.17602634,0.019907404,0.38137338
2003-05-24,2.7677858,3.4470923,9.071159,6.92434,1.9045982,1.4981515,0.57177764,0.754472
2003-05-25,0.015144119,0.034755763,0.01091328,0.016822647,0.046310738,0.00023536105,0.0019414918,0.026987864
2003-05-26,0.00092221826,0.02934688,0.005707992,0.0014808056,0.019996062,0.0055270507,1.6939688e-05,1.3958695e-05
2003-05-27,0.003497567,0.14929749,0.030065872,0.088468514,0.115042925,2.8293078e-05,0.009083235,0.15870577
2003-05-28,0.46240243,1.0080495,0.16732006,0.13013129,1.5958381,0.013541919,0.009812823,0.11688226
2003-05-29,0.84712386,1.4827302,0.08159907,0.1933946,0.40846753,0.028239796,0.006551703,0.3529171
2003-05-30,0.019852879,0.020884538,0.013581845,0.30977306,0.06367681,0.00011987173,0.107488714,0.0118830055
2003-05-31,0.017332494,2.1608621e-17,0.0018980418,2.0212792e-17,0.0029407134,0.042595115,5.293653e-06,3.7301147e-06
2003-06-01,0.0,0.008272458,0.021054568,0.015419111,0.034145672,0.0010914642,0.0005587053,0.0021985893
2003-06-02,0.06505674,0.00012262595,0.0014953851,2.9917862e-06,0.00084510527,0.00012245576,1.3297058e-16,1.614122e-06
2003-06-03,0.0,0.00016354184,0.0053006206,0.0,0.0020962998,8.1435644e-07,0.0,5.1886633e-07
2003-06-04,1.4600104,0.056422655,0.029776983,0.0048958743,0.011441075,0.014989498,0.00026359342,4.2377287e-06
2003-06-05,1.199012,0.51653004,0.19219448,0.10095688,0.018495582,0.00061300216,0.0013741374,0.037145328
2003-06-06,0.0014565318,0.0001824679,0.008914216,0.012908219,0.00549143,2.4656752e-05,0.00011022816,2.0465745e-06
2003-06-07,0.09593036,0.0,0.0,0.01319,0.0017178657,0.021743027,0.000742541,1.0647966e-05
2003-06-08,0.00293839,0.009937107,0.013623765,0.00088729314,0.0076098912,0.0005024193,0.00025299873,0.0059951446
2003-06-09,0.0,0.0,0.010674789,0.0,0.00022051315,3.919277e-05,0.00017573134,0.0
2003-06-10,2.0910058,0.15081039,0.08698488,0.013902965,0.0,0.0,9.475581e-06,2.0176524e-06
2003-06-11,7.1635027e-16,2.7133893e-16,0.010847689,0.0003212893,0.016918778,0.0012510136,0.00030045817,4.2456422e-06
2003-06-12,0.0,0.0,0.0042912555,0.0,0.0,4.8886333e-05,0.0,4.3133323e-06
2003-06-13,0.006946613,4.6730206e-17,0.022450654,4.7600677e-17,0.0072201383,4.772434e-06,0.000193471,5.0487765e-06
2003-06-14,0.0,0.0,0.04561226,0.0,0.021445647,9.229372e-06,9.9924306e-05,2.5943316e-06
2003-06-15,0.0059209615,4.399273e-17,7.594582e-05,0.0018659803,4.9929667e-17,2.297343e-05,3.4542798e-05,5.6435678e-05
2003-06-16,0.0064833867,0.0042060697,0.029174838,2.991786e-05,0.015232468,0.00050415355,0.030147584,1.4971282e-16
2003-06-17,0.017075602,1.0739081e-16,0.027424376,9.1081804e-17,7.348741e-05,1.6529366e-05,8.614165e-08,1.1906088e-16
2003-06-18,0.02907095,0.008092066,1.0027615e-17,0.007157316,0.009105297,2.532504e-05,0.00658195,0.017066194
2003-06-19,2.1507974,0.23091556,1.0564964,0.7163479,1.733345,0.38000408,1.8444346,1.5621115
2003-06-20,1.470316,1.3152968,0.77304417,1.3651681,2.498737,0.44704556,2.4635801,1.9096663
2003-06-21,0.10093394,0.0,0.023512919,0.0,0.02493418,0.00030748546,0.00040257984,0.0
2003-06-22,0.0009704697,0.10605884,0.09155693,0.016877104,0.028947758,0.011010708,0.0017902378,0.014763754
2003-06-23,0.0,0.003514979,0.030155895,0.007040847,0.0037206854,0.00034080973,0.00011370697,0.0
2003-06-24,0.00038266572,5.827454e-19,0.00032165286,0.0,0.009047315,5.8971164e-05,0.00026100918,5.560549e-07
2003-06-25,0.00016291009,0.00012261554,0.03471665,0.0,0.0085666515,0.00018152726,0.00018152049,0.007599185
2003-06-26,0.0035260678,5.8617075e-17,0.024503065,5.1595695e-17,7.13183e-17,0.0017733849,3.3661723e-05,1.3157601e-06
2003-06-27,0.0,0.00023075654,0.0039613904,6.009947e-05,0.0034905015,2.8770328e-05,8.6141645e-06,1.5867088e-05
2003-06-28,0.3482491,0.0,0.05999624,0.0,0.0,0.07083663,0.0045887036,0.0
2003-06-29,0.013635155,0.0041458816,0.0122280745,0.004149416,0.009362004,0.00038031052,0.0017153749,0.0022749894
2003-06-30,2.6090289e-17,9.54162e-18,0.026206238,8.341157e-18,0.0021774496,7.015388e-18,9.7940625e-18,1.091676e-17
2003-07-01,0.0,0.01444281,0.0003786798,0.0,0.010908262,7.8171746e-05,0.002293206,0.0076869973
2003-07-02,5.353447,0.11906585,0.91906303,0.06644643,0.37410495,0.06944605,0.01289612,0.0059317574
2003-07-03,0.0244395,0.061291665,0.048074137,0.01766594,0.3080941,0.0058998256,0.0050662197,0.0068636355
2003-07-04,0.0,0.0,0.012495889,0.0,0.004040134,0.0008049625,3.7619062e-05,0.0
2003-07-05,0.0,0.0,0.0,0.0,4.669446e-06,0.0,6.605581e-07,0.002341888
2003-07-06,0.06682303,7.215759e-05,0.0,0.00037246858,1.2293782e-06,9.946705e-06,0.00031463188,2.6523362e-06
2003-07-07,6.3170705e-17,3.231957e-17,0.0064227036,5.169457e-17,0.0033193214,0.00020837292,0.0011754398,5.379556e-07
2003-07-08,0.0,0.0,0.0118416175,0.0,0.0098647745,0.0,0.0,0.00020359702
2003-07-09,0.0,1.397123e-05,0.00055389793,7.658677e-05,0.0,5.991903e-05,1.6822469e-06,0.0
2003-07-10,0.0017382711,0.004970324,0.095510684,9.17229e-16,0.03987147,0.0006275844,0.00023340918,3.4104187e-06
2003-07-11,0.00010193564,0.0,0.0004783962,0.0,0.0,0.009104731,0.00018099514,0.0
2003-07-12,0.00023280417,0.0,0.010226344,0.0054435544,0.03869371,0.0021676307,0.0002653224,0.026806822
2003-07-13,0.045566253,0.11684238,0.0017436655,0.00070494256,0.00083153823,0.006770652,0.0009037357,5.379556e-07
2003-07-14,5.484612e-17,2.6522046e-17,2.8042644e-17,4.8761788e-17,3.9157774e-07,3.4420147e-05,2.9264082e-17,6.724445e-07
2003-07-15,1.62123e-17,8.442678e-18,9.65547e-18,1.745896e-17,2.2547795e-17,9.40357e-18,1.0691281e-17,1.5891882e-17
2003-07-16,0.0,0.0,0.0,0.0,0.005901016,9.30616e-07,1.45346385e-05,0.035562005
2003-07-17,0.0066344137,0.0,0.0022486264,0.00051847904,0.009546233,0.021476084,7.5238124e-05,0.0
2003-07-18,0.030099396,0.05053971,0.1333414,1.2242409,3.9108148,1.092211,2.1798818,2.5349412
2003-07-19,0.9764798,0.05872968,0.024426846,0.03243725,0.37925738,0.007865689,0.011502318,0.026345443
2003-07-20,0.00040077366,0.053814378,1.0473674e-17,0.08521263,0.1522745,2.7918481e-06,0.0040596756,0.0734734
2003-07-21,0.036255654,0.07263957,0.37975174,1.1329826,0.14839962,0.14819431,0.07252446,0.047096822
2003-07-22,0.0,4.657077e-07,0.007005922,0.007065756,0.0,6.524019e-05,0.00033315248,6.8208374e-07
2003-07-23,0.0061332956,0.025246521,3.8331172e-17,6.526336e-17,0.0025816944,8.670444e-05,0.00035652614,5.666239e-17
2003-07-24,0.0,0.0,0.0023229609,0.0,0.022313217,0.09684485,0.007387186,0.015209069
2003-07-25,0.12999964,0.03227791,0.0073652887,0.00072111207,0.00476101,0.0067008007,0.0048387456,0.002086234
2003-07-26,0.5557164,0.38943234,0.42135438,1.3526155,3.9899175,0.19180658,2.4763007,2.0879486
2003-07-27,0.023367722,0.006635066,0.012034661,0.0039972034,0.0008371982,0.00012092874,0.0022937313,0.00075904623
2003-07-28,0.00016796243,0.01507669,0.0040078107,0.026188498,0.05388602,0.0011163991,0.06131492,0.036269464
2003-07-29,3.1062593e-16,1.5084446e-16,0.008529411,2.679259e-16,0.019178301,1.9250725e-05,7.992058e-06,5.4684264e-05
2003-07-30,0.00168242,0.005592451,0.09910071,0.007790857,0.19147757,0.00023764416,0.001438754,0.038548116
2003-07-31,0.0015460239,0.012102686,0.0,0.022004379,0.06449345,0.0,0.00033556746,0.019692358
2003-08-01,0.027937522,0.3871585,0.0017521174,0.07508632,0.8224545,0.00017977574,0.01486504,0.032228548
2003-08-02,0.2504569,0.41238004,0.16550213,0.106768474,0.72665507,2.8054657,0.7368109,0.31770188
2003-08-03,0.5876997,0.63247365,0.21864457,0.17111568,0.46097192,1.8714373,0.20155872,0.1416673
2003-08-04,0.0035416482,0.09761261,0.00021162693,0.02338411,0.03714864,3.559253e-07,0.00078417116,0.031053655
2003-08-05,0.0006459433,0.0007881998,0.017605433,2.0403537e-16,0.0014676084,0.00013589274,0.00124593,7.1304867e-06
2003-08-06,0.13298829,6.895008e-06,0.012897026,0.013909438,4.530445e-06,0.0254714,2.6809738e-17,1.4260973e-05
2003-08-07,0.72473377,1.8180428,0.26335892,0.18454851,0.26720175,0.17685106,0.020559506,0.018528173
2003-08-08,2.640103,3.175484,0.5836608,0.82033587,0.98594004,0.40427718,0.022183351,0.09953261
2003-08-09,6.633151,4.3041515,15.361615,5.1028666,1.9670262,4.240021,0.50594026,0.20174326
2003-08-10,1.2424959,0.7792017,0.04943452,0.111762926,1.0862422,0.05972625,0.0850103,0.017105483
2003-08-11,0.010982951,0.14415973,0.0006583006,0.028729085,0.58431935,2.709344e-05,0.0030285728,0.026009442
2003-08-12,0.0,0.012447512,0.0,0.0031040777,0.024168774,0.14126587,0.004281431,0.0
2003-08-13,0.00040023486,0.012826221,0.0,0.00066354946,0.024917569,0.0,0.0,8.5704505e-06
2003-08-14,0.0,0.032990325,0.0,0.003269594,0.0,0.014168861,0.0,0.0
2003-08-15,9.375627e-16,7.6408333e-16,0.009762908,6.1897393e-16,0.006750541,4.2693355e-05,0.00012921843,2.4685105e-06
2003-08-16,0.014699582,1.805778e-16,0.003846497,0.0006018026,0.0037882207,0.01669185,0.0027960504,0.00091475033
2003-08-17,2.8274102e-17,0.0013543558,0.017708592,0.0011334309,0.0068102493,6.936256e-05,0.0022900186,0.0024665664
2003-08-18,0.0,0.0,0.014817862,0.0,0.0024354928,4.743706e-08,0.0,6.171276e-07
2003-08-19,2.639744e-16,0.0054540616,0.0014250992,9.158331e-05,0.001636223,5.4009903e-05,0.00010635643,3.1298694e-06
2003-08-20,0.00046271668,2.5147379e-16,0.0020906434,0.0043137483,0.0010853355,0.006630855,0.0059578586,3.57934e-06
2003-08-21,6.3666426e-05,1.1414682e-16,0.0001679995,9.5319437e-17,0.00020478027,3.4027476e-06,0.00021744364,1.3084769e-16
2003-08-22,0.042553145,0.0063429903,0.017863102,0.0052015604,0.039467786,0.006190213,0.0039335405,0.025017653
2003-08-23,0.007030728,3.0950253e-16,3.2767634e-16,0.0017525974,0.023953425,0.03435255,0.015346591,0.0067262384
2003-08-24,0.16600664,0.31937656,0.023193412,0.06985329,0.7225841,0.06833839,0.001886692,0.079480805
2003-08-25,3.0802891,0.12212006,0.17588314,5.3704267,8.0889635,1.5823843,3.807657,7.89238
2003-08-26,2.1228602,1.3883723,0.9289278,4.55106,10.082021,3.3414679,12.0818405,9.679532
2003-08-27,10.612962,8.598473,24.199762,11.036404,6.2051187,9.340042,8.938204,2.1734762
2003-08-28,1.7199239,2.0535724,0.13436696,0.07881334,0.38038367,0.116607584,0.062806115,0.16903579
2003-08-29,1.4123137,2.3582737,0.8591734,1.7882718,1.7187577,0.035876546,0.029426979,0.05485582
2003-08-30,0.0011264326,0.04545689,0.00039112894,0.020176075,0.10305178,0.0022180171,0.0058014635,0.010296813
2003-08-31,0.04700576,0.44223648,0.020026768,0.091217235,0.7375009,0.29431006,0.012845587,0.023103694
2003-09-01,0.006103298,0.06462587,0.011524837,0.002990495,0.012891206,0.23299156,0.024911225,0.014416777
2003-09-02,0.001322085,0.036640197,0.013353254,0.012306648,0.09511691,0.000497211,0.0027566203,0.015374282
2003-09-03,0.027261136,0.05747757,0.001455129,0.007515568,0.011914421,0.0035790796,0.00050383667,0.0080439495
2003-09-04,0.40504503,0.625951,0.07088636,0.17914462,0.021752337,4.6802055e-05,0.0010757392,0.0017219095
2003-09-05,0.0008826651,0.0013575434,0.005141356,0.0004688304,0.013785539,5.3825556e-06,0.0001757072,0.026824772
2003-09-06,1.9454579,1.38354,3.8414316,6.938222,6.854498,5.3830385,7.913001,5.32267
2003-09-07,0.00023137536,0.012355207,0.019329801,0.0008282224,0.0021165044,0.015275421,0.0,4.2504034e-06
2003-09-08,0.00022218522,4.2066303e-17,0.04191881,4.0851522e-17,4.4748363e-17,0.0001692449,4.5920686e-05,1.7745298e-06
2003-09-09,0.025419211,1.2389401e-16,0.022318184,1.2346808e-16,0.036876,0.01906533,0.0003499898,1.0984004e-16
2003-09-10,3.3808997,0.33260813,0.25665313,0.018405296,0.18336026,0.7487898,0.057780165,0.0151828835
2003-09-11,8.8406515,5.066109,8.001903,8.738816,11.497014,9.1526985,10.232554,7.6718435
2003-09-12,4.5402436,1.2093256,0.59082186,0.21882795,1.5428194,0.5733056,0.06312926,0.070277005
2003-09-13,1.2076616,0.8585382,0.23364714,0.30325145,0.6372405,0.42670098,0.21483548,0.38847446
2003-09-14,0.04879567,0.03396067,0.018481536,0.028957907,0.11759632,0.12480742,0.012088218,0.037397027
2003-09-15,0.0034043768,0.02526238,0.036385942,4.064662e-17,0.00021217199,4.715761e-05,1.3612797e-05,3.1150653e-06
2003-09-16,1.3621405,0.037449997,2.1804411,0.25187057,0.023050921,1.6215156,0.2935769,0.020238286
2003-09-17,4.7615194e-05,0.002311144,0.020876702,0.0,0.0,0.000364916,0.0,8.174366e-06
2003-09-18,3.198513e-16,0.007628124,0.0060837204,0.0011377453,0.032176346,0.00014370149,0.00080900686,4.9541695e-06
2003-09-19,0.0,0.0,0.0,0.0,8.534502e-05,0.002289228,0.0012552826,0.00068753137
2003-09-20,0.026616907,0.26516572,0.08769053,2.6599617,4.7901955,0.14859664,3.6081426,3.302274
2003-09-21,0.0,0.0,0.0017285004,0.0,0.0017938177,3.7139092e-05,0.0,2.2499585e-06
2003-09-22,0.10789401,0.030087614,0.020911198,0.00057816703,0.00027298726,2.250704e-05,0.00029956034,3.7944945e-05
2003-09-23,18.08458,17.5496,4.8421273,6.157615,6.4821763,5.7549586,4.653223,4.0536404
2003-09-24,0.48737288,1.0654873,2.9940588,0.6254899,0.30558923,1.651426,0.3730241,0.054865927
2003-09-25,0.34914804,0.31504315,0.00660272,0.0011526636,8.5092615e-06,0.023651764,4.9337605e-17,0.00076068606
2003-09-26,2.4436323e-16,3.1912302e-16,0.019915719,0.0042136027,0.009693668,0.01825764,0.0006086887,0.0018913674
2003-09-27,0.26329905,0.087876275,0.12871404,0.011512653,0.00206873,0.028068434,0.00057238754,0.00033291735
2003-09-28,0.002812864,0.0,0.031672474,0.0,0.014706726,2.1545493e-05,0.014018876,0.0
2003-09-29,0.803583,0.15964015,0.06640321,0.0044474746,0.023898797,0.021036372,0.0006742408,0.017546121
2003-09-30,0.8526259,1.621798,0.49474674,0.63654625,0.77196515,1.5199783,0.5340925,0.2207412
2003-10-01,0.42245206,0.020802578,0.06561327,0.00591914,0.020693673,0.046229135,0.0033671677,0.065120034
2003-10-02,0.037861142,0.22626972,0.07833064,0.05456285,0.13402213,0.008340543,0.0054064323,0.15665817
2003-10-03,0.09845162,0.6223862,0.052773304,0.1556898,0.46303844,0.74704653,0.14408317,0.18235768
2003-10-04,0.0,0.007920036,0.010926746,0.0030046199,0.019405173,0.26177678,0.0001528505,2.147827e-05
2003-10-05,0.009318283,1.957149e-17,0.01709982,2.2147392e-17,0.014283619,0.00020295731,0.0082072895,8.928413e-07
2003-10-06,0.0019726302,2.5574003e-16,0.019580472,0.009528921,0.019439671,0.00033032958,0.0005085079,6.980278e-16
2003-10-07,0.0001714727,5.8609926e-16,0.030471174,0.0003845342,0.0051788185,0.06801562,6.145687e-05,1.5731318e-15
2003-10-08,0.008013815,0.0074286032,0.04787002,0.0042693387,0.019920351,0.00069002726,0.001357499,3.703093e-05
2003-10-09,0.041962605,0.0026858696,0.027737947,0.00048125559,0.0035007354,6.504784e-05,6.6297024e-17,0.0039470373
2003-10-10,0.012006802,8.45383e-05,0.078510076,7.3122624e-06,0.0033060175,0.010431503,0.0008433987,3.8548427e-16
2003-10-11,4.780107,2.325454,0.22910604,0.7032751,3.0012586,0.1922379,0.22567374,0.54179
2003-10-12,0.061279412,0.18554617,0.38521546,4.5212126,6.524761,0.99889904,11.983239,11.211696
2003-10-13,0.36525336,0.14735176,8.0282,0.35546863,0.14339747,2.2508771,1.0645185,1.5034872
2003-10-14,0.003521327,0.028713798,0.015583814,0.02139956,0.08983017,0.0021248863,0.0012748558,0.024766682
2003-10-15,0.0008513038,0.00063219544,0.00013571703,4.7542464e-17,5.871232e-17,0.0037761002,5.8645597e-17,5.6602485e-06
2003-10-16,0.0011999102,0.0,0.0005763891,0.0,0.0,0.03527775,0.014965357,0.0068930998
2003-10-17,0.0035974043,0.047330912,0.0017500899,0.04802786,0.14728458,1.8137683e-06,0.043767516,0.13842064
2003-10-18,0.0,0.09048707,0.0013051156,0.034521468,0.26839158,0.0003061214,0.008341164,0.113928474
2003-10-19,0.0020490186,0.0049858685,0.0030370867,0.00046619325,0.012431528,0.026924167,0.0026005788,0.0021327082
2003-10-20,0.015226026,5.5461504e-17,0.04667781,0.04016995,0.016194895,0.0003807648,0.008709448,3.4718835e-06
2003-10-21,0.2648527,0.06733426,0.06309115,0.024458146,0.1104563,0.8789988,0.34284216,0.3314603
2003-10-22,0.2028438,0.22090468,4.343505,2.1603506,4.8230953,6.0054846,3.7116103,6.2618494
2003-10-23,0.6475502,0.102248184,0.89367825,0.16748391,0.15434341,3.3007383,0.5897749,0.6677159
2003-10-24,14.18103,4.7554374,17.281778,8.159432,5.3799663,18.152882,16.007923,9.386159
2003-10-25,2.2190354,0.8101741,4.146464,3.3641233,4.3701406,2.9320698,10.7669525,9.482465
2003-10-26,0.015598885,0.0018808895,0.01923967,0.0093185,0.07777807,0.019720552,0.00079395156,0.0025143016
2003-10-27,0.035577856,0.024809452,0.009061641,0.01763493,0.14372228,0.007406449,0.015069219,0.14643224
2003-10-28,2.0567098,0.6030055,0.37170348,0.40360224,1.7683551,1.1853464,1.3757001,6.2422047
2003-10-29,0.3111438,0.52598166,0.5343895,0.47232527,5.7740107,4.03004,1.6998137,4.037534
2003-10-30,0.46039665,0.18858875,0.35794613,0.069010444,0.39080486,1.4390876,0.43152952,1.4009022
2003-10-31,0.07679355,0.022573225,0.0037675032,0.00058225164,0.0013213039,0.00033031008,0.0,0.0
2003-11-01,1.1482618,0.1599387,0.3306516,0.7209777,1.019973,0.85342604,0.55558735,0.5864403
2003-11-02,0.005227638,0.045662824,0.019174477,0.032627717,0.06932129,0.011422658,0.019733172,0.05513094
2003-11-03,1.6973069,0.4056927,0.8373205,1.9486778,1.37607,1.1128037,3.2380657,1.0686624
2003-11-04,0.84851384,0.5497568,3.143443,1.278021,0.072845355,1.5560077,0.3993459,0.041305035
2003-11-05,0.0097000515,0.00039177656,0.012395435,3.20867e-16,0.0038906522,6.381443e-05,0.00017583613,1.3516832e-06
2003-11-06,0.005675764,0.0035688193,0.019189572,0.0015491848,0.024579922,0.005912132,0.013752936,0.015719509
2003-11-07,0.05140902,0.050750773,0.937139,0.20284334,0.062905304,8.361951,2.5707302,0.39911956
2003-11-08,0.025602875,0.0040725977,0.06886292,0.112547286,0.027170023,1.0606501,0.2732762,0.06634601
