z,Est_V1,Est_V2,Est_V3,Est_V4,Est_V5,Est_V6,Est_V7,Est_V8
1986-11-26 12:00:00,0.08233733,0.07964804,0.19682823,0.11333263,0.22544359,0.3303646,0.30891088,0.21946023
1986-11-27 12:00:00,0.042304046,0.041556176,0.101350285,0.060327053,0.12045327,0.17217757,0.16802019,0.119967595
1986-11-28 12:00:00,0.026415454,0.027521517,0.060973532,0.03837657,0.08109209,0.099330135,0.10224727,0.07716311
1986-11-29 12:00:00,0.007335376,0.006703378,0.01762795,0.0098709725,0.018417742,0.029573105,0.027487196,0.018667245
1986-11-30 12:00:00,0.016423235,0.017427428,0.037604246,0.024316737,0.051616933,0.06129369,0.06517203,0.049995847
1986-12-01 12:00:00,0.04325025,0.04447248,0.075855106,0.048127398,0.048763435,0.086760566,0.07056382,0.055827882
1986-12-02 12:00:00,0.06887538,0.0763558,0.1173319,0.07996572,0.087574326,0.13137819,0.1144404,0.09744471
1986-12-03 12:00:00,0.17464216,0.18916646,0.3539479,0.2218969,0.23172893,0.48392287,0.35406104,0.2780827
1986-12-04 12:00:00,1.1280836,1.902695,1.359723,0.8924247,1.8000333,3.3197114,1.0963713,0.8794802
1986-12-05 12:00:00,0.7630306,1.456912,0.6974738,0.60743976,0.7201394,0.4593659,0.52107346,0.5545254
1986-12-06 12:00:00,0.14763787,0.11338335,0.31642613,0.23792483,2.96981,0.4490068,1.7624419,1.9078238
1986-12-07 12:00:00,0.0,2.587439,0.42739516,0.63856655,3.170701,1.7991692,1.7835294,2.4908006
1986-12-08 12:00:00,0.36886868,0.5174657,0.6777838,0.5654171,0.9753614,0.828628,0.82721406,0.9420764
1986-12-09 12:00:00,1.838598,2.826145,2.4240494,1.8287709,2.7821696,6.746185,2.5333219,2.5041065
1986-12-10 12:00:00,1.3642585,2.4468582,1.9110307,2.4711242,3.9447289,2.285007,2.7971144,3.5097854
1986-12-11 12:00:00,1.7571632,3.4254687,2.1681862,2.6580517,6.441387,2.3717234,2.565731,3.9859953
1986-12-12 12:00:00,1.0205624,1.5037906,2.0442736,1.6954669,3.295348,6.1792774,3.1477497,3.712407
1986-12-13 12:00:00,0.0,0.30516267,1.5707657,0.45753467,3.618154,0.46107846,0.8336453,3.3115969
1986-12-14 12:00:00,0.0,2.9180417,2.2230651,1.139693,3.7230196,2.2859492,5.8400693,2.617726
1986-12-15 12:00:00,1.719402,2.7932286,1.8903724,1.589665,2.4834611,5.3560867,1.7510501,1.6289546
1986-12-16 12:00:00,1.2688602,1.8937315,1.0144167,0.7520991,0.49749705,0.604532,0.5525443,0.42908624
1986-12-17 12:00:00,0.49976042,0.94756657,0.6392933,0.5924098,0.9481434,0.6684578,0.62823766,0.59930146
1986-12-18 12:00:00,0.49396712,0.90781236,0.72242415,0.6652782,0.92637205,0.7697637,0.8515246,0.8196058
1986-12-19 12:00:00,2.0464582,0.3859215,2.5194752,0.43606654,1.236286,0.0,0.5872108,1.1142032
1986-12-20 12:00:00,1.0822622,1.5725113,1.583266,1.1527294,1.3899256,4.4165063,1.7735878,1.778995
1986-12-21 12:00:00,8.245215,11.6042795,8.744477,6.330706,7.0335417,26.067242,8.849354,6.4960227
1986-12-22 12:00:00,1.3004375,2.6869414,1.50085,1.660264,2.8640008,1.4374677,1.728037,2.3573604
1986-12-23 12:00:00,0.82302433,1.427533,1.6024984,1.6776229,3.5884552,2.312811,3.0364292,3.777009
1986-12-24 12:00:00,0.878679,1.296686,1.6366616,1.5417345,4.067483,2.926198,2.8361435,4.1650004
1986-12-25 12:00:00,0.41687074,1.199661,0.88428533,1.1455163,2.646538,1.9876378,2.2382686,2.2585118
1986-12-26 12:00:00,2.0877604,5.205294,0.8595247,2.373477,6.0515094,2.492516,4.443308,5.05713
1986-12-27 12:00:00,3.27691,2.9493866,2.4279394,2.2788703,4.405951,2.492091,4.729678,5.998653
1986-12-28 12:00:00,1.9274995,2.0072906,2.8991141,2.036531,2.674405,8.633704,3.9054415,3.1797001
1986-12-29 12:00:00,0.535549,0.79314476,1.0152769,0.9084456,1.3891371,1.2790163,1.5303358,1.952946
1986-12-30 12:00:00,2.524242,4.18425,3.8214223,3.4178777,5.421958,6.6966887,5.9824924,6.238777
1986-12-31 12:00:00,2.7011065,3.952557,3.5573907,2.52562,2.7404075,6.9987726,4.6989827,3.8381531
1987-01-01 12:00:00,0.27653906,1.2193309,0.7183458,0.8159772,1.2586471,0.8910485,0.89785343,2.3830087
1987-01-02 12:00:00,0.81832606,1.9475513,1.2614855,1.7948511,1.8277272,0.9245997,2.1665003,3.0035787
1987-01-03 12:00:00,1.3878005,5.2755094,2.4981496,2.1957898,2.1068306,6.0729957,2.068262,1.646535
1987-01-04 12:00:00,1.0560468,6.8078017,3.2952225,2.7207723,3.6434002,6.555688,3.0532434,2.8470263
1987-01-05 12:00:00,0.8406044,3.4625616,2.0875385,2.2510674,4.002061,4.320604,3.101109,5.5959578
1987-01-06 12:00:00,0.62436765,5.3194733,2.035199,2.0358236,3.9968548,6.7096853,2.5613961,4.8287644
1987-01-07 12:00:00,4.0197744,17.921125,6.5852447,5.647483,6.630809,15.5573015,6.605449,5.858088
1987-01-08 12:00:00,0.27288267,3.4054794,1.610766,1.2665899,2.2144482,3.3992846,0.86580473,1.8081101
1987-01-09 12:00:00,3.794363,16.248987,5.3997216,4.848946,6.470018,10.03101,5.8043423,5.699829
1987-01-10 12:00:00,6.1079965,23.699804,10.351428,8.713082,9.259937,23.55141,9.277031,8.39527
1987-01-11 12:00:00,1.0166047,20.416716,6.4695625,6.176592,6.0987673,16.58453,8.64366,5.8967185
1987-01-12 12:00:00,0.32967785,1.3274355,0.9666811,1.0741527,3.4502084,1.8486571,1.3955073,3.4021332
1987-01-13 12:00:00,0.12964833,0.5269029,0.33092934,0.41652772,0.7657871,0.10205159,0.47146916,0.7434348
1987-01-14 12:00:00,1.128209,1.8336004,3.5579817,0.8442552,2.3897808,1.5202377,0.77616584,2.547377
1987-01-15 12:00:00,0.9417266,2.364248,1.5492927,1.6002915,3.9375715,6.851984,1.8164946,4.0216527
1987-01-16 12:00:00,2.067708,7.957787,3.3456786,3.1277778,3.2736769,4.7798448,3.0159867,2.73979
1987-01-17 12:00:00,0.7753472,2.9043758,1.8957582,2.5589387,1.945586,5.545969,3.4942942,4.0942636
1987-01-18 12:00:00,0.24995448,10.032938,0.6739107,0.8359179,1.3094797,6.064836,3.6878355,4.1493344
1987-01-19 12:00:00,0.8823835,3.0669482,1.7695509,1.8555858,2.5481124,2.4857497,2.5161746,3.2773843
1987-01-20 12:00:00,0.89521766,3.5240965,2.1231494,2.3601086,3.5428753,3.4482465,3.146443,3.9385438
1987-01-21 12:00:00,0.4112483,1.2406693,2.977844,2.455547,3.846288,1.9671415,1.6941106,3.0502853
1987-01-22 12:00:00,0.34780493,1.5263063,1.2222456,1.8366704,3.2151623,4.883326,3.036684,3.0862467
1987-01-23 12:00:00,0.33329245,0.12301097,2.147091,1.4189916,1.6399583,1.7474205,1.7026314,2.1405838
1987-01-24 12:00:00,0.81487036,1.1221097,1.2730619,1.0378013,1.1606742,8.454518,2.8198903,3.1558876
1987-01-25 12:00:00,1.3021165,5.2544737,2.4074824,2.4640071,3.448881,3.5532687,2.5100472,3.5847404
1987-01-26 12:00:00,1.2230579,2.5049605,3.2797332,2.39381,5.0612073,9.216517,4.410605,4.096349
1987-01-27 12:00:00,7.8418226,34.947746,9.77349,9.75471,8.308655,12.765284,6.995951,7.279778
1987-01-28 12:00:00,0.59741735,3.7878397,1.9545152,1.8676462,2.665882,4.8621626,3.498079,3.9097414
1987-01-29 12:00:00,0.61542916,2.372243,1.9207703,2.0482771,3.5848272,3.6585798,2.9906476,3.9800837
1987-01-30 12:00:00,2.649827,12.0908375,5.6492553,5.0802035,6.699008,16.877773,6.4062605,6.870892
1987-01-31 12:00:00,0.16927572,4.669586,4.122198,3.2921386,5.732921,22.935476,5.9323516,4.842464
1987-02-01 12:00:00,0.9033349,1.4195571,3.573955,0.38336167,1.4921117,3.557826,1.4893202,0.7087041
1987-02-02 12:00:00,2.5835211,3.279658,3.5400903,2.467476,2.0649793,2.5938952,4.6547055,1.904517
1987-02-03 12:00:00,5.0085006,9.872311,8.20526,5.9565716,5.55961,10.000802,6.6316633,5.3119855
1987-02-04 12:00:00,5.9230113,9.843799,9.910819,6.862235,4.2650785,13.92837,6.5286503,4.493541
1987-02-05 12:00:00,0.63350224,1.0220922,1.7580801,1.4159156,1.6294919,1.3556995,1.9254799,1.8756404
1987-02-06 12:00:00,0.67253095,1.869604,3.232423,2.1478639,1.9918023,3.902269,4.2287974,3.1526053
1987-02-07 12:00:00,0.6046042,0.8543719,1.9179119,1.2172129,1.0603188,2.948646,2.377317,1.7999126
1987-02-08 12:00:00,1.4240966,1.5679593,4.064078,2.5731914,2.1256166,10.060579,6.074351,2.7551787
1987-02-09 12:00:00,3.538513,5.970972,7.0955243,4.9757524,3.2428632,6.6010265,5.8497977,4.5401816
1987-02-10 12:00:00,8.434234,14.896263,12.597331,9.129819,7.456861,9.288977,7.953307,6.8824525
1987-02-11 12:00:00,0.9151498,1.1805986,2.8200002,1.7202376,2.1859455,3.9999537,2.4952567,2.4413252
1987-02-12 12:00:00,4.802948,7.38091,7.184272,3.819052,3.3685586,6.902255,4.088845,3.8250663
1987-02-13 12:00:00,0.73547506,0.63689727,2.0495174,0.89384216,0.78659815,0.98492944,1.3733573,0.9149091
1987-02-14 12:00:00,2.5563245,6.426436,7.243642,6.950804,3.203257,17.013535,13.240333,3.9005885
1987-02-15 12:00:00,0.15300953,0.20865133,0.49922368,0.3244186,0.2953539,0.46529052,0.4723184,0.3431633
1987-02-16 12:00:00,0.40218285,1.091495,0.92740816,0.95627725,1.2034798,0.5163796,0.69631916,0.633771
1987-02-17 12:00:00,0.1934344,0.35264885,0.5087232,0.38793403,0.33780575,0.598724,0.5796517,0.44434062
1987-02-18 12:00:00,0.7011163,0.48824108,2.5673754,0.5293981,0.60104185,0.40833095,0.58547133,0.56293267
1987-02-19 12:00:00,0.14875896,0.29218638,0.29919314,0.25975254,0.22757126,2.8940525,0.2804274,0.2635526
1987-02-20 12:00:00,4.8209023,10.717459,4.619223,6.4333405,5.5005336,5.6802287,7.5234847,7.583927
1987-02-21 12:00:00,1.8420557,1.7662685,2.3645587,4.3579187,3.5160615,4.3107395,9.885777,6.493558
1987-02-22 12:00:00,2.3216655,5.3803544,2.4765542,1.699156,1.1106145,3.6851983,1.2758272,1.1099745
1987-02-23 12:00:00,7.5676184,14.185646,16.54407,5.4810762,2.473938,13.276263,5.2627783,2.489056
1987-02-24 12:00:00,0.90804315,1.4448956,5.069604,1.4015061,0.9196484,7.7788043,1.8872784,0.9874548
1987-02-25 12:00:00,3.0691566,5.7581234,3.537761,4.2243195,2.1803014,1.2032651,2.1063254,1.6802436
1987-02-26 12:00:00,0.28295043,1.3943785,1.1461636,1.3822508,1.690598,0.6979253,1.9211793,1.7278591
1987-02-27 12:00:00,5.8892093,9.358428,11.60178,6.5650864,4.33858,14.987428,8.586353,5.4756455
1987-02-28 12:00:00,0.5468644,0.9642647,1.7302238,1.4878265,1.4905326,1.9423393,2.4853873,2.7917712
1987-03-01 12:00:00,0.30913368,4.4073143,5.4958663,4.634448,6.1339126,2.7326162,2.2364478,3.0147586
1987-03-02 12:00:00,0.49718168,2.0448468,2.249523,2.3576808,3.2358649,4.874128,2.4306407,1.992394
1987-03-03 12:00:00,1.0420963,3.0018754,3.1888132,3.0104191,4.9752,6.7464314,2.881377,1.7596214
1987-03-04 12:00:00,4.196092,16.732708,13.224745,11.949709,12.961469,15.373523,7.543816,4.962564
1987-03-05 12:00:00,7.5271854,23.722483,11.312229,12.288788,9.851737,11.579241,6.934976,5.460795
1987-03-06 12:00:00,1.4263797,4.4140143,4.0150633,8.484842,9.397673,10.240578,4.9888225,5.973594
1987-03-07 12:00:00,0.27061346,9.230178,6.911742,13.725041,14.502541,8.718118,6.4291024,8.085842
1987-03-08 12:00:00,6.7897143,29.757769,22.8141,20.053003,28.255371,36.575485,13.817218,12.847232
1987-03-09 12:00:00,1.4964424,3.3198297,1.934506,2.183626,1.6403776,0.6858381,1.0791662,1.1157286
1987-03-10 12:00:00,1.3229672,0.17773475,0.5394429,0.38097867,0.25891578,0.4564175,0.34968838,0.27819985
1987-03-11 12:00:00,1.1876332,14.254035,8.710392,12.106,12.7003355,4.4451704,2.170253,2.976466
1987-03-12 12:00:00,1.9452397,6.418979,3.7066946,3.9735577,3.633324,7.707152,2.3136532,1.9252323
1987-03-13 12:00:00,0.048244484,0.123352766,0.16973335,0.17511173,0.19015434,0.14084472,0.13746071,0.12537742
1987-03-14 12:00:00,0.0,0.0,5.437282,0.0,0.5053222,0.17220321,0.2714352,0.45938516
1987-03-15 12:00:00,0.4119599,1.3618312,1.4076303,1.7948283,2.3322828,1.6740783,3.5468516,1.6782995
1987-03-16 12:00:00,0.44467476,1.666792,1.269903,1.6537901,2.6367626,2.0596597,1.269225,1.6485444
1987-03-17 12:00:00,0.072220795,0.25394863,0.2775168,0.42280993,0.79349786,0.2443925,0.35295793,0.6338752
1987-03-18 12:00:00,0.067372955,0.25391915,0.26238027,0.43666685,0.9362297,0.22732446,0.35695466,0.7012838
1987-03-19 12:00:00,0.032404553,0.150028,0.11557864,0.28462666,0.73227626,0.4751607,0.2261589,0.6023112
1987-03-20 12:00:00,0.09710914,0.27044234,0.38244742,0.4678436,0.688767,0.3557131,0.44102806,0.63723516
1987-03-21 12:00:00,0.51307493,2.556889,1.6143473,2.6157227,4.3589783,1.1814992,2.4883707,2.0044432
1987-03-22 12:00:00,1.8079174,21.114252,3.2198725,12.683219,4.046919,1.434929,3.4226303,2.3099787
1987-03-23 12:00:00,0.10756159,0.2941311,0.45022807,0.52275294,0.6080856,0.6767308,0.83800113,0.5730466
1987-03-24 12:00:00,0.0,8.705967,0.0,5.058535,0.04204723,2.5922644,1.268643,0.11109177
1987-03-25 12:00:00,0.2652557,0.87594527,0.87517995,1.0209719,1.2529901,0.67520875,0.6780574,0.6067745
1987-03-26 12:00:00,0.12798716,0.37591904,0.446656,0.5543195,0.6548684,0.38048586,0.479264,0.630666
1987-03-27 12:00:00,0.17017227,0.6609263,0.5202354,0.76147825,1.0686604,0.36380267,0.567255,0.5561756
1987-03-28 12:00:00,1.0264505,8.506864,12.0445595,9.146897,1.7459503,9.094875,3.683523,1.1277997
1987-03-29 12:00:00,11.785152,35.051487,20.512976,7.4887996,3.6378472,10.805272,3.256568,2.1064868
1987-03-30 12:00:00,0.75909215,1.9928596,9.971595,1.9634336,1.0602031,8.942561,1.8801881,0.96509343
1987-03-31 12:00:00,0.080817625,0.22414342,0.3504241,0.41724533,0.4443183,0.4246165,0.51669,0.60933024
1987-04-01 12:00:00,0.062326852,0.07276113,0.10910732,0.07851239,0.047948457,0.11835405,0.07702093,0.050062805
1987-04-02 12:00:00,0.8937781,7.3204956,15.433112,14.38952,4.5055394,29.010462,9.190337,4.9517565
1987-04-03 12:00:00,2.4447062,5.4330745,5.9552274,0.0,0.009778361,12.041845,0.0,0.057944424
1987-04-04 12:00:00,0.010798997,0.04106855,0.0010054178,0.02981309,0.039802253,0.0,0.02248149,0.042622056
1987-04-05 12:00:00,0.0033112755,0.022758717,0.0034507439,0.030118836,0.06152104,0.0,0.036358383,0.06972989
1987-04-06 12:00:00,0.018956544,0.024913058,0.03135083,0.027609384,0.02042697,0.03199562,0.030372813,0.029312793
1987-04-07 12:00:00,0.0,0.0,0.0,0.0,0.0861677,0.0,0.0,0.13817191
1987-04-08 12:00:00,0.03552315,0.06166352,0.063344434,0.07647196,0.09431833,0.07126264,0.08178153,0.13117374
1987-04-09 12:00:00,0.046190538,0.07683996,0.07446113,0.07823201,0.080013424,0.07465201,0.06916294,0.066440806
1987-04-10 12:00:00,0.10476007,0.21071123,0.17733379,0.25216734,0.32110536,0.19800939,0.30821872,0.30359322
1987-04-11 12:00:00,0.267759,0.9212928,0.4286728,0.6944796,0.98355025,0.42543152,0.48829472,0.5773767
1987-04-12 12:00:00,0.0,2.1532397,0.0,0.033282183,0.257859,0.051176973,0.07639506,0.10538526
1987-04-13 12:00:00,0.08176965,0.1405758,0.14784761,0.14575727,0.14983073,0.19972216,0.15337507,0.19179027
1987-04-14 12:00:00,0.026630944,0.060900345,0.022323566,0.034587245,0.03014218,0.0077035674,0.022868415,0.022943651
1987-04-15 12:00:00,2.2292106,0.40188095,0.53285766,0.38893867,0.24462442,0.57647955,0.3623762,0.23411617
1987-04-16 12:00:00,0.14936636,0.26275715,0.23236807,0.2717746,0.32160452,0.23135646,0.25487417,0.3336027
1987-04-17 12:00:00,0.11349097,0.38783315,0.18929926,0.3081971,0.4405909,0.18966356,0.23209094,0.31337157
1987-04-18 12:00:00,0.12841696,0.36512876,0.0,0.12402337,0.12438659,0.0,0.0040057967,0.090949915
1987-04-19 12:00:00,0.018970873,0.048146453,0.03587397,0.051130604,0.096251965,0.048511583,0.053506225,0.06664431
1987-04-20 12:00:00,0.2198163,0.9177149,0.32856154,0.60455936,0.90763927,0.2900978,0.32213664,0.29573187
1987-04-21 12:00:00,0.16681841,0.47816348,0.2667111,0.36284187,0.46118036,0.26188844,0.25582504,0.25087062
1987-04-22 12:00:00,0.12900278,0.17096205,0.21053453,0.17347762,0.123359226,0.21123785,0.14565957,0.117170304
1987-04-23 12:00:00,0.19970143,0.45130908,0.31811982,0.4494387,0.7901445,0.30179343,0.34347224,0.4410569
1987-04-24 12:00:00,0.06469231,0.1483084,0.07431797,0.083601095,0.0655844,0.06312522,0.062696435,0.056790266
1987-04-25 12:00:00,0.013867688,0.019479187,0.023991829,0.021977918,0.016434524,0.02711424,0.024788707,0.022859683
1987-04-26 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-04-27 12:00:00,0.01930562,0.02914891,0.031333853,0.027901053,0.020293862,0.032886583,0.02606675,0.019823916
1987-04-28 12:00:00,0.058210723,0.07466379,0.1009967,0.07974881,0.05072422,0.12099479,0.08447834,0.055247765
1987-04-29 12:00:00,0.057037555,0.07056723,0.09356342,0.07181235,0.04636912,0.095920384,0.06788552,0.047156688
1987-04-30 12:00:00,0.032616105,0.06277466,0.055928625,0.06928835,0.10537926,0.057040565,0.059518144,0.072334744
1987-05-01 12:00:00,0.037205238,0.08245987,0.068667755,0.13600197,0.06196669,0.04096775,0.016699443,0.022952557
1987-05-02 12:00:00,0.035686806,0.0833046,0.0625262,0.1321907,0.06723575,0.03491277,0.015204366,0.022716051
1987-05-03 12:00:00,0.0,0.00951072,0.0,0.0017503683,0.0065939166,0.0,0.0,0.0009257277
1987-05-04 12:00:00,0.26016414,1.4690678,0.42780378,1.6077898,1.4809189,0.1866048,0.10105678,0.16865057
1987-05-05 12:00:00,0.0,0.0,0.0,0.0,0.05696253,0.0,0.0,0.010341394
1987-05-06 12:00:00,0.1557268,0.99256706,0.5652079,1.0672786,1.0218831,0.11181113,0.06598593,0.11208468
1987-05-07 12:00:00,0.12390007,0.46581915,0.23131135,0.994448,0.27177387,0.14198767,0.011563502,0.021727048
1987-05-08 12:00:00,0.0,0.0,0.0,0.0,0.0,3.7412605,2.0611873,0.0
1987-05-09 12:00:00,0.08958039,0.56001246,0.0,0.38662535,0.4991478,3.9932125,0.0,0.06291977
1987-05-10 12:00:00,0.778604,2.2880316,0.8504605,1.6938121,0.6941961,1.2359161,0.15781592,0.14754875
1987-05-11 12:00:00,0.026529066,0.09325817,0.030019095,0.07256511,0.032991163,0.011848208,0.005474578,0.0076683126
1987-05-12 12:00:00,0.0050617033,0.0112216305,0.011720999,0.023601873,0.010581531,0.009422971,0.0038869202,0.0049900594
1987-05-13 12:00:00,0.0012757175,0.0052974187,0.0028607817,0.010225196,0.009670994,0.002482094,0.0014540667,0.0028638912
1987-05-14 12:00:00,0.0044797207,0.008713966,0.008262145,0.015183397,0.006435257,0.004703619,0.0018344233,0.0024228024
1987-05-15 12:00:00,0.009144035,0.018478336,0.016227314,0.03084593,0.013444193,0.008934099,0.0035923736,0.0048711696
1987-05-16 12:00:00,0.06729071,0.1395268,0.114837125,0.22343649,0.09884748,0.061206363,0.02516641,0.03468536
1987-05-17 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-05-18 12:00:00,0.22037162,0.6336044,0.4235568,1.0032313,0.72816867,0.28456813,0.11117766,0.17545044
1987-05-19 12:00:00,0.09207061,0.30998397,0.110201575,0.26439556,0.121760346,0.045257583,0.020907275,0.029739115
1987-05-20 12:00:00,0.015657911,0.036177408,0.024661,0.05322412,0.025888711,0.012180474,0.0055197626,0.008273372
1987-05-21 12:00:00,0.007960209,0.021901866,0.011624242,0.031739958,0.017450904,0.005280816,0.0032162464,0.00564093
1987-05-22 12:00:00,0.02044707,0.040255,0.036638338,0.067995,0.02905911,0.0202399,0.007969185,0.010627516
1987-05-23 12:00:00,0.010708143,0.022978114,0.01895197,0.038304117,0.017705208,0.0103967115,0.004443143,0.00635485
1987-05-24 12:00:00,0.014362819,0.032699298,0.02496905,0.052542135,0.025812432,0.013388867,0.005864017,0.008720875
1987-05-25 12:00:00,0.05891243,0.3633593,0.08896606,0.35714886,0.32991496,0.04041824,0.022680962,0.037799343
1987-05-26 12:00:00,0.0,7.9559054,4.910482,0.0,0.0,5.0468826,0.0,0.0
1987-05-27 12:00:00,0.0015652359,0.0035555356,0.002784453,0.0057898476,0.0028387932,0.0015286386,0.0006558149,0.0009635838
1987-05-28 12:00:00,0.0012078146,0.0022924168,0.0021933138,0.003911982,0.0016215879,0.001220221,0.00046193422,0.0005970419
1987-05-29 12:00:00,0.0023491357,0.0047080973,0.004243805,0.007992587,0.0034464274,0.0023819557,0.00094770035,0.0012710792
1987-05-30 12:00:00,0.0021557065,0.004021723,0.0039324476,0.0069092647,0.0028124207,0.0022014063,0.00082127773,0.0010431772
1987-05-31 12:00:00,0.0038500829,0.0077403327,0.0069000823,0.013080076,0.0056718937,0.003835421,0.0015414912,0.002085513
1987-06-01 12:00:00,0.0036346875,0.014713622,0.022445282,0.01964202,0.012130844,0.026236659,0.022215258,0.010291358
1987-06-02 12:00:00,0.00065638154,0.0028797784,0.003763407,0.0035416419,0.00237629,0.004054877,0.0036736447,0.0018400602
1987-06-03 12:00:00,0.00477962,0.02094513,0.026779413,0.02536238,0.01684186,0.028442524,0.02607613,0.012995666
1987-06-04 12:00:00,0.0047882614,0.022166181,0.027625004,0.02698174,0.019031763,0.030174334,0.02786109,0.014254845
1987-06-05 12:00:00,0.0014310763,0.0075475825,0.008606995,0.009160905,0.0072148414,0.009579502,0.0093150865,0.005142763
1987-06-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-06-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-06-08 12:00:00,0.008336268,0.035122726,0.048729606,0.044407774,0.028621724,0.05374134,0.04744626,0.02295934
1987-06-09 12:00:00,0.009549237,0.038085096,0.05552703,0.046814855,0.028563937,0.060860284,0.049226988,0.022269178
1987-06-10 12:00:00,0.031559695,0.17477703,0.08358494,0.06775219,0.017757306,0.049629837,0.034569442,0.010868829
1987-06-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-06-12 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-06-13 12:00:00,0.016772868,0.11457579,0.124998756,0.21456096,0.32863274,0.15400219,0.273452,0.3974741
1987-06-14 12:00:00,0.026175879,0.19062667,0.20430703,0.37571073,0.60419273,0.2563343,0.48752668,0.7436414
1987-06-15 12:00:00,0.036436647,0.36188525,0.19388223,0.31129727,0.38405177,0.17533551,0.20025142,0.11527199
1987-06-16 12:00:00,0.012298834,0.05503341,0.072893955,0.07089993,0.056704205,0.080834545,0.0747245,0.04034509
1987-06-17 12:00:00,0.041183736,0.32299557,0.21945737,0.30174735,0.32233885,0.20861256,0.22635624,0.12806796
1987-06-18 12:00:00,1.800366,3.0487876,1.5977619,1.4628433,0.45502266,0.6520975,0.6136955,0.25651425
1987-06-19 12:00:00,0.46133938,2.6556106,1.7001951,1.4973243,0.7173859,5.069605,1.2536261,0.3482312
1987-06-20 12:00:00,0.0035384623,0.021009853,0.018584808,0.022973157,0.020154746,0.01784214,0.02063385,0.012862143
1987-06-21 12:00:00,0.0035461285,0.018260181,0.020438548,0.02215219,0.020157967,0.021637728,0.021639142,0.0129545
1987-06-22 12:00:00,0.0019436331,0.008245423,0.011510728,0.010255669,0.00681583,0.0126795685,0.010698801,0.0051270244
1987-06-23 12:00:00,0.0036292663,0.018153926,0.02065454,0.021278389,0.016310548,0.021884572,0.020926824,0.011360912
1987-06-24 12:00:00,0.012329981,0.056499373,0.071364716,0.06921433,0.0485737,0.07768326,0.071604796,0.0365792
1987-06-25 12:00:00,0.37366244,2.881636,1.0655378,1.36894,1.2496356,0.79111487,0.8412712,0.46198142
1987-06-26 12:00:00,0.0,0.0,0.0,0.0,0.24997123,0.94944805,0.36149192,0.25241116
1987-06-27 12:00:00,0.0006878307,0.003111248,0.00398863,0.0039077895,0.0027083827,0.00436483,0.0041398914,0.002148768
1987-06-28 12:00:00,0.00019609516,0.000912801,0.0011373344,0.0011421808,0.0008089678,0.0012425678,0.0012045089,0.00063733716
1987-06-29 12:00:00,0.0010945429,0.007276111,0.004859506,0.007230105,0.0069104815,0.0034926857,0.0055886833,0.0040533096
1987-06-30 12:00:00,0.015595896,0.07043401,0.09145604,0.087372534,0.06008734,0.10167954,0.092084095,0.046130996
1987-07-01 12:00:00,0.12893072,0.30502853,0.23530604,0.56034386,1.6737972,0.17970456,0.5933727,1.3731856
1987-07-02 12:00:00,0.21934608,0.51115173,0.381742,0.8568682,2.3252635,0.28672907,0.87202996,1.7129266
1987-07-03 12:00:00,2.2644253,5.2963986,2.601975,0.39820164,1.9708661,4.33872,0.60616297,1.5348154
1987-07-04 12:00:00,0.011880854,0.022984145,0.033114724,0.0710552,0.13861452,0.037742,0.13071598,0.26798072
1987-07-05 12:00:00,0.0069628702,0.00863316,0.012167435,0.015502113,0.016630542,0.009277145,0.018237673,0.0184966
1987-07-06 12:00:00,0.024322264,0.04012734,0.038285926,0.06227772,0.088149965,0.026823914,0.06484192,0.082523264
1987-07-07 12:00:00,0.0059138397,0.007403381,0.010874882,0.013735326,0.014752075,0.0087375445,0.01673233,0.016841173
1987-07-08 12:00:00,0.00257163,0.003741723,0.0066457316,0.010078855,0.010833385,0.009819537,0.022774598,0.01977032
1987-07-09 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-07-10 12:00:00,0.0025702321,0.0040934063,0.004255145,0.0069667045,0.0092362,0.0031914886,0.0079638595,0.009905872
1987-07-11 12:00:00,0.017652685,0.029553656,0.027336478,0.04696891,0.0644529,0.019358201,0.050608974,0.06508202
1987-07-12 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987-07-13 12:00:00,0.007360123,0.008895748,0.013251663,0.01644599,0.01702617,0.01040846,0.019793177,0.019389685
1987-07-14 12:00:00,0.0005000487,0.0007938849,0.0008477903,0.0013935751,0.0018908039,0.0006521259,0.0016508743,0.0021409676
1987-07-15 12:00:00,0.0007359858,0.0011243303,0.0012161597,0.0019113537,0.00244097,0.00091100164,0.0021848849,0.002622363
1987-07-16 12:00:00,0.0012754991,0.0021151735,0.0018444095,0.0031023736,0.0041421186,0.0012410722,0.00315328,0.0039354065
1987-07-17 12:00:00,0.0016311596,0.0026888743,0.0023916948,0.0040038708,0.005341891,0.0016244798,0.0041101896,0.005125018
1987-07-18 12:00:00,0.030899439,0.043603085,0.05112096,0.07346335,0.087098874,0.03810942,0.08315973,0.09211429
